"Date","Price","Open","High","Low","Change %"
"Jun 19, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 18, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 17, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 16, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 15, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 12, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 11, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 10, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 09, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 08, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 05, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 04, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 03, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 02, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 01, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 29, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 28, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 27, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 26, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 25, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 22, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 21, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 20, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 19, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 18, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 15, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 14, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 13, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 12, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 11, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 08, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 07, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 06, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 05, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 04, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 01, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 30, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 29, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 28, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 27, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 24, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 23, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 22, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 21, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 20, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 17, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 16, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 15, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 14, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 13, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 10, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 09, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 08, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 07, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 06, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 03, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 02, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 01, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 31, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 30, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 27, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 26, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 25, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 24, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 23, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 20, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 19, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 18, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 17, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 16, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 13, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 12, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 11, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 10, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 09, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 06, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 05, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 04, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 03, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 02, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 27, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 26, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 25, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 24, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 23, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 20, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 19, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 18, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 17, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 16, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 13, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 12, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 11, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 10, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 09, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 06, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 05, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 04, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 03, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 02, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 30, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 29, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 28, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 27, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 26, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 23, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 22, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 21, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 20, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 19, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 16, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 15, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 14, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 13, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 12, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 09, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 08, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 07, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 06, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 05, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 02, 1998","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 31, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Nov 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 31, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Oct 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Sep 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Aug 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 31, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jul 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jun 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"May 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Apr 01, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 31, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Mar 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 26, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 25, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 19, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 18, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 12, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 11, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 05, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 04, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Feb 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 31, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 30, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 29, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 28, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 27, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 24, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 23, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 22, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 21, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 20, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 17, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 16, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 15, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 14, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 13, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 10, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 09, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 08, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 07, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 06, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 03, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Jan 02, 1997","0.0001","0.0001","0.0001","0.0001","0.00%"
"Dec 31, 1996","0.0001","0.0001","0.0001","0.0001","0.00%"
